序號,路期,號碼,備註,路考日期,路考項目,
28303,0172AAA103,8,0172A021,11/2/21 0:00,2,
28338,0172AAA103,9,0172A018,11/2/21 0:00,2,
28307,0172AAA103,10,0172A010,11/2/21 0:00,2,
28321,0172AAA103,11,0172A014,11/2/21 0:00,2,
28320,0172AAA103,12,0172A011,11/2/21 0:00,2,
28316,0172AAA103,13,0172A015,11/2/21 0:00,2,
28283,0172AAA103,14,0172A013,11/2/21 0:00,2,
28341,0172AAA103,15,0172A017,11/2/21 0:00,2,
28297,0172AAA103,16,0172A016,11/2/21 0:00,2,
28322,0172AAA103,17,0172A012,11/2/21 0:00,2,
28282,0172AAA103,18,0172A019,11/2/21 0:00,2,
27341,0172AAA103,19,0166A018補,11/2/21 0:00,2,
27818,0172AAA103,20,0170A035補,11/2/21 0:00,2,
28111,0172AAA103,21,0171A048補,11/2/21 0:00,1,
28288,0172AAA103,22,0171B051補,11/2/21 0:00,1,
28249,0172AAA103,23,0171B021補,11/2/21 0:00,1,
28281,0172AAA103,24,0171B024補,11/2/21 0:00,1,
28204,0172AAA104,1,0171B002補,11/2/21 0:00,2,
28058,0172AAA104,2,0171A090補,11/2/21 0:00,2,
28182,0172AAA104,3,0171B098補,11/2/21 0:00,2,
27834,0172AAA104,4,0170A065補,11/2/21 0:00,2,
28243,0172AAA104,5,0171B097補,11/2/21 0:00,2,
28146,0172AAA104,6,0171B093補,11/2/21 0:00,2,
28325,0172AAA104,7,0172A052,11/2/21 0:00,2,
27684,0172AAA104,8,0169A012補,11/2/21 0:00,2,
28266,0172AAA104,9,0171B092補,11/2/21 0:00,2,
28300,0172AAA104,10,0172A051,11/2/21 0:00,2,
28238,0172AAA104,11,0171B041補,11/2/21 0:00,2,
28205,0172AAA104,12,0171B043補,11/2/21 0:00,2,
28339,0172AAA104,13,0172A045,11/2/21 0:00,2,
28304,0172AAA104,14,0172A035,11/2/21 0:00,2,
28326,0172AAA104,15,0172A044,11/2/21 0:00,2,
28301,0172AAA104,16,0172A043,11/2/21 0:00,2,
28305,0172AAA104,17,0172A039,11/2/21 0:00,2,
28309,0172AAA104,18,0172A038,11/2/21 0:00,2,
28214,0172AAA104,19,0172A037,11/2/21 0:00,2,
28332,0172AAA104,20,0172A040,11/2/21 0:00,2,
28187,0172AAA104,21,0171B027補,11/2/21 0:00,1,
28257,0172AAA104,22,0171B082補,11/2/21 0:00,1,
28251,0172AAA104,23,0171B095補,11/2/21 0:00,1,
28275,0172AAA104,24,0171B086補,11/2/21 0:00,1,
27684,0172BAA101,1,0169A012補,11/16/21 0:00,2,
27834,0172BAA101,2,0170A065補,11/16/21 0:00,2,
28243,0172BAA101,3,0171B097補,11/16/21 0:00,2,
28347,0172BAA101,4,0172B051,11/16/21 0:00,3,
28403,0172BAA101,5,0172B053,11/16/21 0:00,3,
28363,0172BAA101,6,0172B006,11/16/21 0:00,2,
28362,0172BAA101,7,0172B007,11/16/21 0:00,2,
28291,0172BAA101,8,0171B049補,11/16/21 0:00,2,
28322,0172BAA101,9,0172A012補,11/16/21 0:00,2,
28297,0172BAA101,10,0172A016補,11/16/21 0:00,2,
28146,0172BAA101,11,0171B093補,11/16/21 0:00,2,
28358,0172BAA101,12,0172B052,11/16/21 0:00,2,
28364,0172BAA101,13,0172B043,11/16/21 0:00,2,
28354,0172BAA101,14,0172B041,11/16/21 0:00,2,
28375,0172BAA101,15,0172B039,11/16/21 0:00,2,
28398,0172BAA101,16,0172B035,11/16/21 0:00,2,
28384,0172BAA101,17,0172B033,11/16/21 0:00,2,
28392,0172BAA101,18,0172B032,11/16/21 0:00,2,
28390,0172BAA101,19,0172B034,11/16/21 0:00,2,
28345,0172BAA101,20,0172B042,11/16/21 0:00,2,
28387,0172BAA101,21,0172B038,11/16/21 0:00,2,
28369,0172BAA101,22,0172B036,11/16/21 0:00,2,
28383,0172BAA101,23,0172B037,11/16/21 0:00,2,
28182,0172BAA101,24,0171B098補,11/16/21 0:00,1,
28282,0172BAA101,25,0172A019補,11/16/21 0:00,1,
28289,0172BAA102,1,0171B075補,11/16/21 0:00,2,
28308,0172BAA102,2,0172A022補,11/16/21 0:00,2,
27812,0172BAA102,3,0170A055補,11/16/21 0:00,2,
28402,0172BAA102,4,0172B011,11/16/21 0:00,2,
28389,0172BAA102,5,0172B010,11/16/21 0:00,2,
28349,0172BAA102,6,0172B045,11/16/21 0:00,2,
28365,0172BAA102,7,0172B047,11/16/21 0:00,2,
28381,0172BAA102,8,0172B048,11/16/21 0:00,2,
28350,0172BAA102,9,0172B046,11/16/21 0:00,2,
28380,0172BAA102,10,0172B049,11/16/21 0:00,2,
28379,0172BAA102,11,0172B044,11/16/21 0:00,2,
28386,0172BAA102,12,0172B022,11/16/21 0:00,2,
28391,0172BAA102,13,0172B023,11/16/21 0:00,2,
28353,0172BAA102,14,0172B029,11/16/21 0:00,2,
28346,0172BAA102,15,0172B031,11/16/21 0:00,2,
28382,0172BAA102,16,0172B021,11/16/21 0:00,2,
28367,0172BAA102,17,0172B024,11/16/21 0:00,2,
28361,0172BAA102,18,0172B025,11/16/21 0:00,2,
28360,0172BAA102,19,0172B026,11/16/21 0:00,2,
28359,0172BAA102,20,0172B027,11/16/21 0:00,2,
28376,0172BAA102,21,0172B028,11/16/21 0:00,2,
28337,0172BAA102,22,0172A048補,11/16/21 0:00,1,
28323,0172BAA102,23,0172A008補,11/16/21 0:00,1,
28099,0172BAA102,24,0171A012補,11/16/21 0:00,1,
27815,0172BAA102,25,0170A003補,11/16/21 0:00,1,
27223,0172BAA103,1,0164B007補,11/16/21 0:00,2,
28225,0172BAA103,2,0171B035補,11/16/21 0:00,2,
28318,0172BAA103,3,0172A024補,11/16/21 0:00,2,
28378,0172BAA103,4,0172B008,11/16/21 0:00,2,
28377,0172BAA103,5,0172B016,11/16/21 0:00,2,
28317,0172BAA103,6,0172A034補,11/16/21 0:00,2,
28340,0172BAA103,7,0172A026補,11/16/21 0:00,2,
28302,0172BAA103,8,0172A032補,11/16/21 0:00,2,
28352,0172BAA103,9,0172B050,11/16/21 0:00,2,
28351,0172BAA103,10,0172B001,11/16/21 0:00,2,
28393,0172BAA103,11,0172B004,11/16/21 0:00,2,
28385,0172BAA103,12,0172B005,11/16/21 0:00,2,
28348,0172BAA103,13,0172B003,11/16/21 0:00,2,
28368,0172BAA103,14,0172B002,11/16/21 0:00,2,
27697,0172BAA103,15,0169B001補,11/16/21 0:00,2,
28374,0172BAA103,16,0172B019,11/16/21 0:00,2,
28366,0172BAA103,17,0172B015,11/16/21 0:00,2,
28370,0172BAA103,18,0172B018,11/16/21 0:00,2,
28373,0172BAA103,19,0172B020,11/16/21 0:00,2,
28388,0172BAA103,20,0172B013,11/16/21 0:00,2,
28314,0172BAA103,21,0172A027補,11/16/21 0:00,1,
28290,0172BAA103,22,0171B107補,11/16/21 0:00,1,
28305,0172BAA103,23,0172A039補,11/16/21 0:00,1,
28127,0172BAA103,24,0171A112補,11/16/21 0:00,1,
28204,0172BAA103,25,0171B002補,11/16/21 0:00,1,
28351,0173AAA101,1,0172B001補,11/30/21 0:00,2,
28373,0173AAA101,2,0172B020補,11/30/21 0:00,2,
28374,0173AAA101,3,0172B019補,11/30/21 0:00,2,
28372,0173AAA101,4,0172B017補,11/30/21 0:00,2,
28415,0173AAA101,5,0173A035,11/30/21 0:00,2,
28441,0173AAA101,6,0173A037,11/30/21 0:00,2,
28411,0173AAA101,7,0173A041,11/30/21 0:00,2,
28422,0173AAA101,8,0173A040,11/30/21 0:00,2,
28440,0173AAA101,9,0173A038,11/30/21 0:00,2,
28439,0173AAA101,10,0173A036,11/30/21 0:00,2,
28426,0173AAA101,11,0173A034,11/30/21 0:00,2,
28424,0173AAA101,12,0173A039,11/30/21 0:00,2,
28432,0173AAA101,13,0173A007,11/30/21 0:00,2,
28409,0173AAA101,14,0173A009,11/30/21 0:00,2,
28419,0173AAA101,15,0173A001,11/30/21 0:00,2,
28394,0173AAA101,16,0173A003,11/30/21 0:00,2,
28356,0173AAA101,17,0173A002,11/30/21 0:00,2,
25384,0173AAA101,18,0172B009補,11/30/21 0:00,2,
28451,0173AAA101,19,0173A011,11/30/21 0:00,2,
28423,0173AAA101,20,0173A006,11/30/21 0:00,2,
28455,0173AAA101,21,0173A048,11/30/21 0:00,2,
28442,0173AAA101,22,0173A004,11/30/21 0:00,2,
28333,0173AAA101,23,0173A008,11/30/21 0:00,2,
28349,0173AAA101,24,0172B045補,11/30/21 0:00,1,
28384,0173AAA102,1,0172B033補,11/30/21 0:00,2,
28243,0173AAA102,2,0171B097補,11/30/21 0:00,2,
28383,0173AAA102,3,0172B037補,11/30/21 0:00,2,
28392,0173AAA102,4,0172B032補,11/30/21 0:00,2,
28387,0173AAA102,5,0172B038補,11/30/21 0:00,2,
28458,0173AAA102,6,0173A051,11/30/21 0:00,2,
27793,0173AAA102,7,0171B113補,11/30/21 0:00,2,
28404,0173AAA102,8,0173A050,11/30/21 0:00,2,
28436,0173AAA102,9,0173A042,11/30/21 0:00,2,
28395,0173AAA102,10,0173A021,11/30/21 0:00,2,
28421,0173AAA102,11,0173A018,11/30/21 0:00,2,
28292,0173AAA102,12,0171B050補,11/30/21 0:00,2,
28291,0173AAA102,13,0171B049補,11/30/21 0:00,2,
28428,0173AAA102,14,0173A017,11/30/21 0:00,2,
28396,0173AAA102,15,0173A022,11/30/21 0:00,2,
28427,0173AAA102,16,0173A012,11/30/21 0:00,2,
28443,0173AAA102,17,0173A019,11/30/21 0:00,2,
28435,0173AAA102,18,0173A020,11/30/21 0:00,2,
28416,0173AAA102,19,0173A016,11/30/21 0:00,2,
28434,0173AAA102,20,0173A013,11/30/21 0:00,2,
28417,0173AAA102,21,0173A015,11/30/21 0:00,2,
28433,0173AAA102,22,0173A014,11/30/21 0:00,2,
28452,0173AAA102,23,0173A023,11/30/21 0:00,2,
28362,0173AAA102,24,0172B007補,11/30/21 0:00,1,
28302,0173AAA103,1,0172A032補,11/30/21 0:00,2,
28379,0173AAA103,2,0172B044補,11/30/21 0:00,2,
28312,0173AAA103,3,0172A046補,11/30/21 0:00,2,
28407,0173AAA103,4,0173A044,11/30/21 0:00,2,
28408,0173AAA103,5,0173A045,11/30/21 0:00,2,
28430,0173AAA103,6,0173A046,11/30/21 0:00,2,
28431,0173AAA103,7,0173A043,11/30/21 0:00,2,
28359,0173AAA103,8,0172B027補,11/30/21 0:00,2,
28371,0173AAA103,9,0172B012補,11/30/21 0:00,2,
28366,0173AAA103,10,0172B015補,11/30/21 0:00,2,
28444,0173AAA103,11,0173A047,11/30/21 0:00,2,
28357,0173AAA103,12,0172B014補,11/30/21 0:00,2,
28406,0173AAA103,13,0173A031,11/30/21 0:00,2,
28096,0173AAA103,14,0171A074補,11/30/21 0:00,2,
28412,0173AAA103,15,0173A030,11/30/21 0:00,2,
28429,0173AAA103,16,0173A025,11/30/21 0:00,2,
28410,0173AAA103,17,0173A024,11/30/21 0:00,2,
28413,0173AAA103,18,0173A026,11/30/21 0:00,2,
28414,0173AAA103,19,0173A028,11/30/21 0:00,2,
28454,0173AAA103,20,0173A029,11/30/21 0:00,2,
28438,0173AAA103,21,0173A032,11/30/21 0:00,2,
28378,0173AAA103,22,0172B008補,11/30/21 0:00,2,
28340,0173AAA103,23,0172A026補,11/30/21 0:00,2,
28317,0173AAA103,24,0172A034補,11/30/21 0:00,1,
28290,0173AAA103,25,0171B107補,11/30/21 0:00,1,
28335,0173AAA102,25,0172A041補,11/30/21 0:00,2,
28372,0173BAA101,1,0172B017補,12/16/21 0:00,2,
28292,0173BAA101,2,0171B050補,12/16/21 0:00,2,
28417,0173BAA101,3,0173A015補,12/16/21 0:00,2,
28463,0173BAA101,4,0173B012,12/16/21 0:00,2,
28478,0173BAA101,5,0173B009,12/16/21 0:00,2,
28501,0173BAA101,6,0173B008,12/16/21 0:00,2,
27796,0173BAA101,7,0170A040補,12/16/21 0:00,2,
28477,0173BAA101,8,0173B038,12/16/21 0:00,2,
28449,0173BAA101,9,0173B037,12/16/21 0:00,2,
28486,0173BAA101,10,0173B001,12/16/21 0:00,2,
28476,0173BAA101,11,0173B002,12/16/21 0:00,2,
28447,0173BAA101,12,0173B003,12/16/21 0:00,2,
28453,0173BAA101,13,0173B004,12/16/21 0:00,2,
28489,0173BAA101,14,0173B011,12/16/21 0:00,2,
28459,0173BAA101,15,0173B010,12/16/21 0:00,2,
28471,0173BAA101,16,0173B007,12/16/21 0:00,2,
28487,0173BAA101,17,0173B005,12/16/21 0:00,2,
28490,0173BAA101,18,0173B013,12/16/21 0:00,2,
28467,0173BAA101,19,0173B006,12/16/21 0:00,2,
27870,0173BAA101,20,0170A044補,12/16/21 0:00,2,
28452,0173BAA101,21,0173A023補,12/16/21 0:00,1,
28443,0173BAA101,22,0173A019補,12/16/21 0:00,1,
28373,0173BAA101,23,0172B020補,12/16/21 0:00,1,
28357,0173BAA101,24,0172B014補,12/16/21 0:00,1,
28392,0173BAA102,1,0172B032補,12/16/21 0:00,2,
28387,0173BAA102,2,0172B038補,12/16/21 0:00,2,
28333,0173BAA102,3,0173A008補,12/16/21 0:00,2,
28455,0173BAA102,4,0173A048補,12/16/21 0:00,2,
28405,0173BAA102,5,0173A010補,12/16/21 0:00,2,
28469,0173BAA102,6,0173B030,12/16/21 0:00,2,
28492,0173BAA102,7,0173B029,12/16/21 0:00,2,
27793,0173BAA102,8,0171B113補,12/16/21 0:00,2,
28468,0173BAA102,9,0173B026,12/16/21 0:00,2,
28446,0173BAA102,10,0173B032,12/16/21 0:00,2,
28484,0173BAA102,11,0173B027,12/16/21 0:00,2,
28482,0173BAA102,12,0173B033,12/16/21 0:00,2,
28345,0173BAA102,13,0172B042補,12/16/21 0:00,2,
28448,0173BAA102,14,0173B024,12/16/21 0:00,2,
28464,0173BAA102,15,0173B025,12/16/21 0:00,2,
28481,0173BAA102,16,0173B028,12/16/21 0:00,2,
28488,0173BAA102,17,0173B031,12/16/21 0:00,2,
28472,0173BAA102,18,0173B041,12/16/21 0:00,2,
28491,0173BAA102,19,0173B036,12/16/21 0:00,2,
28496,0173BAA102,20,0173B034,12/16/21 0:00,2,
28480,0173BAA102,21,0173B035,12/16/21 0:00,2,
28440,0173BAA102,22,0173A038補,12/16/21 0:00,1,
28426,0173BAA102,23,0173A034補,12/16/21 0:00,1,
28439,0173BAA102,24,0173A036補,12/16/21 0:00,1,
28498,0174AAA102,23,0174A012,1/7/22 0:00,2,
28523,0174AAA102,24,0174A015,1/7/22 0:00,2,
28439,0174AAA102,25,0173A036補,1/7/22 0:00,1,
27682,0174BAA101,1,0168B063補,1/21/22 0:00,2,
28387,0174BAA101,2,0172B038補,1/21/22 0:00,2,
28505,0174BAA101,3,0174A021補,1/21/22 0:00,2,
28499,0174BAA101,4,0174A008補,1/21/22 0:00,2,
27803,0174BAA101,5,0170A034補,1/21/22 0:00,2,
28547,0174BAA101,6,0174B037,1/21/22 0:00,2,
28541,0174BAA101,7,0174B007,1/21/22 0:00,2,
28566,0174BAA101,8,0174B010,1/21/22 0:00,2,
28564,0174BAA101,9,0174B011,1/21/22 0:00,2,
28550,0174BAA101,10,0174B012,1/21/22 0:00,2,
28546,0174BAA101,11,0174B014,1/21/22 0:00,2,
28563,0174BAA101,12,0174B001,1/21/22 0:00,2,
28560,0174BAA101,13,0174B004,1/21/22 0:00,2,
28554,0174BAA101,14,0174B005,1/21/22 0:00,2,
28568,0174BAA101,15,0174B002,1/21/22 0:00,2,
14056,0174BAA101,16,0174A031補,1/21/22 0:00,2,
27738,0174BAA101,17,0169B041補,1/21/22 0:00,2,
28571,0174BAA101,18,0174B030,1/21/22 0:00,2,
28569,0174BAA101,19,0174B031,1/21/22 0:00,2,
28420,0174BAA101,20,0174B032,1/21/22 0:00,2,
28467,0174BAA101,21,0173B006補,1/21/22 0:00,2,
28540,0174BAA101,22,0174B015,1/21/22 0:00,2,
28549,0174BAA101,23,0174B008,1/21/22 0:00,2,
28537,0174BAA101,24,0174B009,1/21/22 0:00,2,
28485,0174BAA101,25,0173B039補,1/21/22 0:00,1,
28529,0174BAA102,1,0174A026補,1/21/22 0:00,2,
28521,0174BAA102,2,0174A025補,1/21/22 0:00,2,
28109,0174BAA102,3,0171A085補,1/21/22 0:00,2,
28522,0174BAA102,4,0174A023補,1/21/22 0:00,2,
28053,0174BAA102,5,0171A093補,1/21/22 0:00,2,
28514,0174BAA102,6,0174A001補,1/21/22 0:00,2,
28175,0174BAA102,7,0171B017補,1/21/22 0:00,2,
28562,0174BAA102,8,0174B034,1/21/22 0:00,2,
28543,0174BAA102,9,0174B035,1/21/22 0:00,2,
28565,0174BAA102,10,0174B036,1/21/22 0:00,2,
28539,0174BAA102,11,0174B006,1/21/22 0:00,2,
28555,0174BAA102,12,0174B003,1/21/22 0:00,2,
28559,0174BAA102,13,0174B019,1/21/22 0:00,2,
28542,0174BAA102,14,0174B028,1/21/22 0:00,2,
28567,0174BAA102,15,0174B016,1/21/22 0:00,2,
28456,0174BAA102,16,0174B029,1/21/22 0:00,2,
28558,0174BAA102,17,0174B017,1/21/22 0:00,2,
27730,0174BAA102,18,0174B021,1/21/22 0:00,2,
28556,0174BAA102,19,0174B022,1/21/22 0:00,2,
28548,0174BAA102,20,0174B023,1/21/22 0:00,2,
28557,0174BAA102,21,0174B024,1/21/22 0:00,2,
28561,0174BAA102,22,0174B025,1/21/22 0:00,2,
28538,0174BAA102,23,0174B026,1/21/22 0:00,2,
28553,0174BAA102,24,0174B027,1/21/22 0:00,2,
28168,0174BAA102,25,0171A091補,1/21/22 0:00,1,
28506,0174BAA102,26,0174A005補,1/21/22 0:00,1,
28552,0175AAA101,1,0174B033補,2/15/22 0:00,3,
28109,0175AAA101,2,0171A085補,2/15/22 0:00,2,
28582,0175AAA101,3,0175A020,2/15/22 0:00,2,
28087,0175AAA101,4,0171A111補,2/15/22 0:00,2,
28572,0175AAA101,5,0175A025,2/15/22 0:00,2,
28537,0175AAA101,6,0174B009補,2/15/22 0:00,2,
27487,0175AAA101,7,0167A072補,2/15/22 0:00,2,
28581,0175AAA101,8,0175A026,2/15/22 0:00,2,
28551,0175AAA101,9,0174B020補,2/15/22 0:00,2,
28596,0175AAA101,10,0175A027,2/15/22 0:00,2,
27699,0175AAA101,11,0169A038補,2/15/22 0:00,2,
28508,0175AAA101,12,0175A023,2/15/22 0:00,2,
26822,0175AAA101,13,0162B099補,2/15/22 0:00,2,
23417,0175AAA101,14,0175A021,2/15/22 0:00,2,
28310,0175AAA101,15,0172A036補,2/15/22 0:00,2,
28583,0175AAA101,16,0175A007,2/15/22 0:00,2,
28586,0175AAA101,17,0175A002,2/15/22 0:00,2,
28585,0175AAA101,18,0175A004,2/15/22 0:00,2,
28600,0175AAA101,19,0175A005,2/15/22 0:00,2,
28507,0175AAA101,20,0175A003,2/15/22 0:00,2,
28598,0175AAA101,21,0175A006,2/15/22 0:00,2,
28588,0175AAA101,22,0175A001,2/15/22 0:00,2,
28173,0175AAA102,1,0171B090補,2/15/22 0:00,2,
28243,0175AAA102,2,0171B097補,2/15/22 0:00,2,
28142,0175AAA102,3,0171B089補,2/15/22 0:00,2,
28246,0175AAA102,4,0171B013補,2/15/22 0:00,2,
28580,0175AAA102,5,0175A028,2/15/22 0:00,2,
28587,0175AAA102,6,0175A029,2/15/22 0:00,2,
28594,0175AAA102,7,0175A030,2/15/22 0:00,2,
28589,0175AAA102,8,0175A015,2/15/22 0:00,2,
28584,0175AAA102,9,0175A017,2/15/22 0:00,2,
28573,0175AAA102,10,0175A018,2/15/22 0:00,2,
27417,0175AAA102,11,0167A080補,2/15/22 0:00,2,
28575,0175AAA102,12,0175A019,2/15/22 0:00,2,
28166,0175AAA102,13,0171A064補,2/15/22 0:00,2,
28590,0175AAA102,14,0175A009,2/15/22 0:00,2,
28570,0175AAA102,15,0175A011,2/15/22 0:00,2,
28164,0175AAA102,16,0171A055補,2/15/22 0:00,2,
28593,0175AAA102,17,0175A008,2/15/22 0:00,2,
28576,0175AAA102,18,0175A010,2/15/22 0:00,2,
110,0175AAA102,19,0175A012,2/15/22 0:00,2,
28534,0175AAA102,20,0175A014,2/15/22 0:00,2,
28497,0175AAA102,21,0175A013,2/15/22 0:00,2,
26734,0175AAA102,22,0162A040補,2/15/22 0:00,2,
28533,0175AAA102,23,0174A009補,2/15/22 0:00,1,
27955,0175AAA102,24,0170B112補,2/15/22 0:00,1,
28340,0175AAA102,25,0172A026補,2/15/22 0:00,1,
14056,0175AAA101,23,0174A031補,2/15/22 0:00,2,
28387,0175AAA101,24,0172B038補,2/15/22 0:00,1,
28521,0175AAA101,25,0174A025補,2/15/22 0:00,1,
28538,0175AAA101,26,0174B026補,2/15/22 0:00,1,
28564,0175AAA101,27,0174B011補,2/15/22 0:00,1,
28533,0175BAA101,1,0174A009補,3/1/22 0:00,1,
28570,0175BAA101,2,0175A011補,3/1/22 0:00,1,
14056,0175BAA101,3,0174A031補,3/1/22 0:00,2,
28591,0175BAA101,4,0175A016補,3/1/22 0:00,2,
28637,0175BAA101,5,0175B038,3/1/22 0:00,2,
28623,0175BAA101,6,0175B037,3/1/22 0:00,2,
28583,0175BAA101,7,0175A007補,3/1/22 0:00,2,
28635,0175BAA101,8,0175B042,3/1/22 0:00,2,
28543,0175BAA101,9,0174B035補,3/1/22 0:00,2,
28588,0175BAA101,10,0175A001補,3/1/22 0:00,2,
28610,0175BAA101,11,0175B030,3/1/22 0:00,2,
28601,0175BAA101,12,0175B029,3/1/22 0:00,2,
28633,0175BAA101,13,0175B036,3/1/22 0:00,2,
28627,0175BAA101,14,0175B031,3/1/22 0:00,2,
28630,0175BAA101,15,0175B028,3/1/22 0:00,2,
28607,0175BAA101,16,0175B032,3/1/22 0:00,2,
28621,0175BAA101,17,0175B035,3/1/22 0:00,2,
28618,0175BAA101,18,0175B033,3/1/22 0:00,2,
28599,0175BAA101,19,0175B034,3/1/22 0:00,2,
28593,0175BAA102,1,0175A008補,3/1/22 0:00,1,
25782,0175BAA102,2,0174A022補,3/1/22 0:00,2,
28575,0175BAA102,3,0175A019補,3/1/22 0:00,2,
28602,0175BAA102,4,0175B001,3/1/22 0:00,2,
28622,0175BAA102,5,0175B002,3/1/22 0:00,2,
28612,0175BAA102,6,0175B004,3/1/22 0:00,2,
28609,0175BAA102,7,0175B027,3/1/22 0:00,2,
28634,0175BAA102,8,0175B019,3/1/22 0:00,2,
28603,0175BAA102,9,0175B020,3/1/22 0:00,2,
28595,0175BAA102,10,0175B016,3/1/22 0:00,2,
28615,0175BAA102,11,0175B017,3/1/22 0:00,2,
28605,0175BAA102,12,0175B022,3/1/22 0:00,2,
28631,0175BAA102,13,0175B024,3/1/22 0:00,2,
28579,0175BAA102,14,0175B026,3/1/22 0:00,2,
28629,0175BAA102,15,0175B021,3/1/22 0:00,2,
28613,0175BAA102,16,0175B023,3/1/22 0:00,2,
28620,0175BAA102,17,0175B025,3/1/22 0:00,2,
28614,0175BAA102,18,0175B018,3/1/22 0:00,2,
28109,0175BAA103,1,0171A085補,3/1/22 0:00,1,
28625,0175BAA103,2,0175B040,3/1/22 0:00,2,
28497,0175BAA103,3,0175A013補,3/1/22 0:00,2,
28636,0175BAA103,4,0175B006,3/1/22 0:00,2,
28590,0175BAA103,5,0175A009補,3/1/22 0:00,2,
28632,0175BAA103,6,0175B005,3/1/22 0:00,2,
28628,0175BAA103,7,0175B015,3/1/22 0:00,2,
28574,0175BAA103,8,0175B008,3/1/22 0:00,2,
28604,0175BAA103,9,0175B011,3/1/22 0:00,2,
28617,0175BAA103,10,0175B013,3/1/22 0:00,2,
28592,0175BAA103,11,0175A022補,3/1/22 0:00,2,
28626,0175BAA103,12,0175B041,3/1/22 0:00,2,
28624,0175BAA103,13,0175B039,3/1/22 0:00,2,
28639,0175BAA103,14,0175B007,3/1/22 0:00,2,
28608,0175BAA103,15,0175B009,3/1/22 0:00,2,
28640,0175BAA103,16,0175B012,3/1/22 0:00,2,
28578,0175BAA103,17,0175B010,3/1/22 0:00,2,
28619,0175BAA103,18,0175B014,3/1/22 0:00,2,
28664,0176AAA101,1,0176A028,3/15/22 0:00,3,
28607,0176AAA101,2,0175B032補,3/15/22 0:00,2,
28624,0176AAA101,3,0175B039補,3/15/22 0:00,2,
28602,0176AAA101,4,0175B001補,3/15/22 0:00,2,
23315,0176AAA101,5,0137A064補,3/15/22 0:00,2,
28649,0176AAA101,6,0176A025,3/15/22 0:00,2,
28644,0176AAA101,7,0176A026,3/15/22 0:00,2,
28645,0176AAA101,8,0176A027,3/15/22 0:00,2,
28659,0176AAA101,9,0176A019,3/15/22 0:00,2,
28665,0176AAA101,10,0176A017,3/15/22 0:00,2,
25397,0176AAA101,11,0152A038補,3/15/22 0:00,2,
28654,0176AAA101,12,0176A001,3/15/22 0:00,2,
28647,0176AAA101,13,0176A002,3/15/22 0:00,2,
28668,0176AAA101,14,0176A004,3/15/22 0:00,2,
28663,0176AAA101,15,0176A005,3/15/22 0:00,2,
28588,0176AAA101,16,0175A001補,3/15/22 0:00,2,
28592,0176AAA101,17,0175A022補,3/15/22 0:00,2,
28655,0176AAA101,18,0176A018,3/15/22 0:00,2,
28672,0176AAA101,19,0176A020,3/15/22 0:00,2,
28606,0176AAA101,20,0176A016,3/15/22 0:00,2,
28109,0176AAA101,21,0171A085補,3/15/22 0:00,1,
28612,0176AAA101,22,0175B004補,3/15/22 0:00,1,
28623,0176AAA102,1,0175B037補,3/15/22 0:00,2,
28603,0176AAA102,2,0175B020補,3/15/22 0:00,2,
28541,0176AAA102,3,0174B007補,3/15/22 0:00,2,
28619,0176AAA102,4,0175B014補,3/15/22 0:00,2,
28640,0176AAA102,5,0175B012補,3/15/22 0:00,2,
28652,0176AAA102,6,0176A023,3/15/22 0:00,2,
28651,0176AAA102,7,0176A024,3/15/22 0:00,2,
28670,0176AAA102,8,0176A021,3/15/22 0:00,2,
28671,0176AAA102,9,0176A022,3/15/22 0:00,2,
28667,0176AAA102,10,0176A009,3/15/22 0:00,2,
28650,0176AAA102,11,0176A007,3/15/22 0:00,2,
28653,0176AAA102,12,0176A006,3/15/22 0:00,2,
28669,0176AAA102,13,0176A008,3/15/22 0:00,2,
28662,0176AAA102,14,0176A010,3/15/22 0:00,2,
28660,0176AAA102,15,0176A014,3/15/22 0:00,2,
28656,0176AAA102,16,0176A011,3/15/22 0:00,2,
27859,0176AAA102,17,0170A056補,3/15/22 0:00,2,
28658,0176AAA102,18,0176A012,3/15/22 0:00,2,
28661,0176AAA102,19,0176A015,3/15/22 0:00,2,
28648,0176AAA102,20,0176A013,3/15/22 0:00,2,
28570,0176AAA102,21,0175A011補,3/15/22 0:00,1,
28636,0176AAA102,22,0175B006補,3/15/22 0:00,1,
28549,0176AAA101,23,0174B008補,3/15/22 0:00,1,
28646,0176BAA101,1,0176A029補,3/31/22 0:00,3,
28695,0176BAA101,2,0176B042,3/31/22 0:00,3,
28607,0176BAA101,3,0175B032補,3/31/22 0:00,2,
28706,0176BAA101,4,0176B009,3/31/22 0:00,2,
28697,0176BAA101,5,0176B013,3/31/22 0:00,2,
28713,0176BAA101,6,0176B038,3/31/22 0:00,2,
28719,0176BAA101,7,0176B039,3/31/22 0:00,2,
28657,0176BAA101,8,0176A003補,3/31/22 0:00,2,
28717,0176BAA101,9,0176B032,3/31/22 0:00,2,
23825,0176BAA101,10,0140B061補,3/31/22 0:00,2,
28450,0176BAA101,11,0173A005補,3/31/22 0:00,2,
28583,0176BAA101,12,0175A007補,3/31/22 0:00,2,
28712,0176BAA101,13,0176B029,3/31/22 0:00,2,
28709,0176BAA101,14,0176B028,3/31/22 0:00,2,
28711,0176BAA101,15,0176B030,3/31/22 0:00,2,
28675,0176BAA101,16,0176B012,3/31/22 0:00,2,
